"ID";"Site";"Habitat";"Mg24";"Al27";"Cr52";"Fe57";"Cu65";"Zn66";"Ba138";"Pb208";"pred_adult_core"
"ID312";"AB";"Non-upwelling";218.982163;1.733446854;37.98706155;83.9098983;0.106604491;0.6262679;1.15324515;0.003385646;"Non-upwelling"
"ID313";"AB";"Non-upwelling";410.5697217;120.794433;21.34534774;33.61751167;1.054726969;2.32602444;0.951143528;0.072254585;"Marine"
"ID313";"AB";"Non-upwelling";470.3666967;987.3005952;20.58686977;48.63736196;0.308708452;2.275872786;0.817384087;0.044133198;"Marine"
"ID313";"AB";"Non-upwelling";451.3407648;448.703785;17.96556401;36.13022002;0.302441674;2.227901638;0.588541184;0.024739283;"Marine"
"ID313";"AB";"Non-upwelling";317.5851409;81.86280902;24.60592264;26.54116892;0.440942283;12.02230787;0.492270822;0.015922567;"Non-upwelling"
"ID313";"AB";"Non-upwelling";304.4559389;106.6907698;20.17562128;37.49103433;0.54509478;8.244993174;0.549177923;0.020070116;"Non-upwelling"
"ID313";"AB";"Non-upwelling";331.4102287;21.96991535;14.46295644;24.48060962;0.278736322;4.309076892;0.51737388;0.004096259;"Non-upwelling"
"ID313";"AB";"Non-upwelling";249.2755494;3.368905627;16.58386222;36.49289312;0.04015441;0.966993017;0.57586766;0.000998666;"Upwelling"
"ID313";"AB";"Non-upwelling";237.2628759;1.431722807;18.53948721;26.45244267;0.270253228;0.370301519;0.49131847;0.001144189;"Non-upwelling"
"ID313";"AB";"Non-upwelling";243.9088901;1.961726696;18.22116981;40.65867019;0.020311734;0.303908564;0.389353993;0.021261312;"Non-upwelling"
"ID313";"AB";"Non-upwelling";235.4480454;1.928829269;19.6599801;25.85463825;0.150826579;0.235209805;0.335499574;0.020673126;"Non-upwelling"
"ID313";"AB";"Non-upwelling";228.750332;2.069521896;19.03650538;34.695791;0.070979055;0.332963169;0.330399279;0.020110513;"Non-upwelling"
"ID313";"AB";"Non-upwelling";244.0640062;3.666584896;18.39119626;33.12329842;0.12597855;0.197004015;0.487378718;9.23e-05;"Non-upwelling"
"ID313";"AB";"Non-upwelling";233.2060378;0.59196243;20.94086541;26.0351129;0.013551419;0.100106287;0.560984399;0.037181648;"Non-upwelling"
"ID313";"AB";"Non-upwelling";243.3659527;4.324877432;20.06257032;45.85429561;0.16935984;0.681447674;0.697159294;0.003297541;"Non-upwelling"
"ID313";"AB";"Non-upwelling";239.4547061;0.750358831;20.0221114;41.89423394;0.34273204;1.008855752;0.589035487;0.022114469;"Non-upwelling"
"ID313";"AB";"Non-upwelling";239.3775031;1.467087172;19.2794324;43.23528899;0.160766697;0.434527418;0.669617706;0.017195155;"Non-upwelling"
"ID313";"AB";"Non-upwelling";235.3149367;1.770612559;18.31515741;35.13835568;0.191474463;0.254098342;0.668048007;0.08121532;"Upwelling"
"ID313";"AB";"Non-upwelling";223.9540496;0.694134838;17.59612664;69.13771646;0.205591481;0.229263047;0.706251596;0.001708537;"Non-upwelling"
"ID313";"AB";"Non-upwelling";227.6846877;0.681677776;17.90889558;52.52040355;0.143860212;0.1422106;0.668474471;0.002923531;"Non-upwelling"
"ID313";"AB";"Non-upwelling";235.1427065;3.964999116;17.8588358;39.51229092;0.475794605;0.38655667;0.634448576;0.014893557;"Upwelling"
"ID313";"AB";"Non-upwelling";289.1336639;12.14635003;14.8658764;42.98317334;0.186221442;0.195216317;0.723465475;0.000374998;"Non-upwelling"
"ID313";"AB";"Non-upwelling";228.8457069;2.90506114;18.31470722;44.73951499;0.001617603;4.517394411;0.804361702;0.019434883;"Upwelling"
"ID313";"AB";"Non-upwelling";240.5499538;0.975061294;16.62595375;44.11957917;0.050180161;0.043592709;0.759701824;0.013154572;"Upwelling"
"ID313";"AB";"Non-upwelling";211.6688546;0.88939081;18.29172169;77.0336968;0.00219065;1.3951347;0.689572152;0.012566386;"Non-upwelling"
"ID313";"AB";"Non-upwelling";221.9651364;0.943136498;20.0638841;51.59644595;0.200107688;0.309990573;0.649136603;0.000123302;"Non-upwelling"
"ID313";"AB";"Non-upwelling";220.3194106;1.611982881;13.2169968;46.38758836;0.056103554;0.139007923;0.634713648;0.009796313;"Saline"
"ID313";"AB";"Non-upwelling";217.079262;1.906390579;21.94772325;54.35191874;0.073625206;0.194641034;0.484282823;0.010827401;"Non-upwelling"
"ID314";"AB";"Non-upwelling";432.7995089;11.36402573;27.66338485;31.36088821;0.427584142;7.042404583;1.679224485;0.029353299;"Non-upwelling"
"ID314";"AB";"Non-upwelling";425.0977678;12.62459558;25.99395583;20.62292527;0.773839629;10.73287356;2.349097751;0.034076159;"Non-upwelling"
"ID314";"AB";"Non-upwelling";414.7917253;15.70318263;19.76823324;28.06758785;0.574273375;10.30819157;2.356300643;0.021828872;"Non-upwelling"
"ID314";"AB";"Non-upwelling";358.0067441;46.05594781;30.43967854;27.096939;0.473789936;4.310770572;2.243681429;0.014027504;"Non-upwelling"
"ID314";"AB";"Non-upwelling";356.2997841;26.59609294;22.47878791;24.69413497;0.345988111;4.137659118;2.214621052;0.009187419;"Non-upwelling"
"ID314";"AB";"Non-upwelling";335.82351;20.62622204;24.08010112;24.94045601;0.291071223;3.783982704;1.954564738;0.009700625;"Non-upwelling"
"ID314";"AB";"Non-upwelling";304.4321339;7.386714443;26.9732886;28.84999717;0.298941447;1.38097194;2.23237041;0.00096208;"Non-upwelling"
"ID314";"AB";"Non-upwelling";297.1492541;23.56026236;23.04246915;31.68846927;0.16863321;1.453516462;2.116743993;0.000548226;"Non-upwelling"
"ID314";"AB";"Non-upwelling";263.5257483;73.42636254;26.20666197;25.71201336;0.262962635;0.758956237;2.173195062;0.002762383;"Non-upwelling"
"ID314";"AB";"Non-upwelling";280.4168707;35.00111749;18.52945994;16.99960865;0.195196388;0.617446233;2.22984354;0.002939156;"Non-upwelling"
"ID314";"AB";"Non-upwelling";281.3274069;40.38143195;25.29321079;22.7785643;0.48576458;2.893368112;2.114880598;0.013507056;"Non-upwelling"
"ID314";"AB";"Non-upwelling";361.8374986;460.3929378;37.24188917;41.48777763;0.429733008;4.193018592;2.153373549;0.013617779;"Non-upwelling"
"ID314";"AB";"Non-upwelling";442.3475902;7205.42628;31.32444393;30.98883906;1.623815664;4.214108692;2.219660107;0.072586199;"Non-upwelling"
"ID314";"AB";"Non-upwelling";294.1937193;677.4767429;17.6152505;30.79150768;0.171003782;1.513950147;2.151732811;0.005699271;"Non-upwelling"
"ID314";"AB";"Non-upwelling";263.411638;183.4650872;17.54753981;31.61180875;0.209603486;2.289965089;2.239796858;0.010333819;"Non-upwelling"
"ID314";"AB";"Non-upwelling";263.8647009;11.70861913;25.98511839;33.89953368;0.259992597;2.030994073;2.242816393;0.004965158;"Non-upwelling"
"ID314";"AB";"Non-upwelling";274.4553537;7.607445141;22.00241533;25.11968967;0.29523159;2.063855136;2.663351409;0.004310139;"Non-upwelling"
"ID314";"AB";"Non-upwelling";251.7110993;15.85981206;19.64585644;35.60466438;0.35615856;2.434255281;2.605533752;0.005485402;"Non-upwelling"
"ID314";"AB";"Non-upwelling";432.831594;1255.76624;29.6192951;52.83941493;1.581446909;21.35720166;2.46461109;0.053025881;"Non-upwelling"
"ID314";"AB";"Non-upwelling";471.6069226;2834.980917;28.8286276;50.32762764;1.531179002;17.23818481;2.121204273;0.012001728;"Non-upwelling"
"ID314";"AB";"Non-upwelling";435.6168542;6419.536436;27.83276929;42.49388954;0.925515213;17.98628506;1.8812184;0.062955073;"Non-upwelling"
"ID314";"AB";"Non-upwelling";289.8950449;309.0909557;21.15556315;26.3289076;0.361584309;1.304128814;2.052505076;0.006210211;"Non-upwelling"
"ID314";"AB";"Non-upwelling";248.499893;8.419989305;24.62813277;33.70171669;0.375950105;0.800417117;2.062544962;0.003408259;"Non-upwelling"
"ID314";"AB";"Non-upwelling";238.8250374;4.697985226;21.92929977;37.22691636;0.19866943;0.702594555;2.273751529;0.002167197;"Non-upwelling"
"ID315";"AB";"Non-upwelling";331.2370912;5.778556777;26.22358084;8.869162421;0.876175663;3.565021272;4.295040444;0.010655924;"Brackish"
"ID315";"AB";"Non-upwelling";327.1483283;4.306873135;25.95220594;12.30030936;1.142887911;4.585966079;6.949968529;0.008785279;"Brackish"
"ID315";"AB";"Non-upwelling";332.1167608;3.540239877;26.50702998;7.649015675;0.952737358;4.881309307;7.81744595;0.008365876;"Brackish"
"ID315";"AB";"Non-upwelling";320.2100801;2.611467048;22.30227844;10.94961232;1.365312536;3.856271278;3.269601439;0.004621917;"Non-upwelling"
"ID315";"AB";"Non-upwelling";333.7018552;15.84386956;24.83147079;8.98309939;0.638246266;2.32129302;3.216378501;0.005097552;"Non-upwelling"
"ID315";"AB";"Non-upwelling";309.9994472;5.158171385;21.78593786;9.604060712;0.383431265;1.529600775;8.092733313;0.001929548;"Brackish"
"ID315";"AB";"Non-upwelling";293.661281;2.581825954;21.83932723;16.65548551;0.451695627;2.109732821;5.440976997;0.007127446;"Brackish"
"ID315";"AB";"Non-upwelling";341.9517555;6.526368457;19.41792087;8.788966379;0.65257057;3.529574421;4.97311128;0.004392572;"Brackish"
"ID315";"AB";"Non-upwelling";315.9096813;7.417626179;21.10895394;7.799060929;0.592751158;2.890584631;3.587503935;0.008195758;"Brackish"
"ID315";"AB";"Non-upwelling";298.0065136;13.24442009;28.55407066;9.820168113;1.739779196;2.127413188;1.925088668;0.007853118;"Non-upwelling"
"ID315";"AB";"Non-upwelling";278.6627107;28.71808471;23.76761479;9.620856802;0.806892526;4.327029718;1.26769114;0.011009463;"Non-upwelling"
"ID315";"AB";"Non-upwelling";317.6073406;92.13631902;22.45160142;15.62918914;0.757186504;3.092551256;1.155583721;0.004750721;"Non-upwelling"
"ID315";"AB";"Non-upwelling";310.2019348;42.86205428;25.18974106;17.61669059;0.369978114;2.042238026;1.191552381;0.005433835;"Non-upwelling"
"ID315";"AB";"Non-upwelling";332.2205466;0.160798165;19.12731486;17.8566389;0.359892803;1.38692821;7.637365876;0.006258026;"Brackish"
"ID315";"AB";"Non-upwelling";294.4779931;1.47276909;21.9294865;14.2469436;0.184340185;0.745280665;1.350119983;0.002630073;"Non-upwelling"
"ID315";"AB";"Non-upwelling";323.2064545;5.087902395;19.42923749;13.20266712;0.550196714;1.72038312;1.37500892;0.006198141;"Non-upwelling"
"ID315";"AB";"Non-upwelling";310.6923029;17.30591662;18.45235806;8.056119169;0.346299833;2.154334921;1.258460136;0.029069176;"Non-upwelling"
"ID315";"AB";"Non-upwelling";310.2090797;17.31801093;18.81026578;14.72669167;0.525435575;1.916137052;1.308247434;0.007129498;"Non-upwelling"
"ID315";"AB";"Non-upwelling";309.1715803;13.19187249;31.46628376;9.792469047;1.652582194;6.310242112;1.093509418;0.022140618;"Non-upwelling"
"ID315";"AB";"Non-upwelling";293.1017397;57.47504629;24.20528801;8.97186514;0.375679716;1.160062226;1.107511742;0.011383462;"Non-upwelling"
"ID315";"AB";"Non-upwelling";296.9516121;28.47909752;27.49045088;9.91028868;0.104467502;0.89232311;1.129097487;0.006784513;"Non-upwelling"
"ID315";"AB";"Non-upwelling";310.266434;2.177209206;28.8812542;5.251538025;0.462305614;0.186319314;1.019577268;0.000376576;"Non-upwelling"
"ID315";"AB";"Non-upwelling";274.5298298;1.75660577;26.99477376;5.780780159;0.229750532;0.277570798;0.995949991;0.002834245;"Upwelling"
"ID315";"AB";"Non-upwelling";283.7522197;3.03642521;26.66534342;8.12049194;0.114352644;0.226270322;1.081741336;0.000339174;"Upwelling"
"ID315";"AB";"Non-upwelling";268.0837915;0.185932972;34.98720841;7.534621746;0.118415849;0.311359209;1.076837182;0.001456619;"Non-upwelling"
"ID315";"AB";"Non-upwelling";272.2714119;1.062866435;21.47186676;7.972127468;0.210185509;1.506311428;0.993762568;0.000341898;"Upwelling"
"ID315";"AB";"Non-upwelling";290.2383128;11.66445646;30.37942701;9.778503932;0.410073232;0.159078567;0.938938974;0.00482087;"Non-upwelling"
"ID315";"AB";"Non-upwelling";285.0407129;1.231134517;25.98903089;11.24375605;0.027587144;0.259947825;1.076151346;0.004713693;"Upwelling"
"ID315";"AB";"Non-upwelling";276.0665236;0.554009221;24.48080441;11.08362421;0.104866024;0.82955756;1.099828291;0.001969407;"Upwelling"
"ID315";"AB";"Non-upwelling";286.5353047;2.646959022;27.93914141;16.56410109;0.001687348;0.492819465;1.206684529;0.002144532;"Non-upwelling"
"ID315";"AB";"Non-upwelling";294.7827967;0.163548182;23.2182761;11.79632122;0.368837142;0.240678707;1.182216667;0.000358209;"Non-upwelling"
"ID315";"AB";"Non-upwelling";268.5347396;0.436684891;26.42698888;5.153171711;0.093537919;0.123226581;1.137066023;0.001110243;"Non-upwelling"
"ID315";"AB";"Non-upwelling";271.9406347;1.668770307;25.54707028;9.211582949;0.007864813;0.06629406;0.845195051;0.000430528;"Upwelling"
"ID315";"AB";"Non-upwelling";273.6815963;10.33845793;21.99995634;11.12050547;0.014794129;0.081658533;0.794900772;0.001745315;"Upwelling"
"ID315";"AB";"Non-upwelling";274.2695974;10.14543282;33.42469121;10.42419291;0.327142873;1.156298281;0.966878036;0.00094769;"Non-upwelling"
"ID315";"AB";"Non-upwelling";271.4154427;9.960800118;25.92953776;8.786783787;0.03490858;0.157574116;0.964306621;0.000483459;"Non-upwelling"
"ID315";"AB";"Non-upwelling";260.4164286;0.952500037;33.32906126;11.17708861;0.066263404;0.121659048;1.042458589;0.001644007;"Upwelling"
"ID316";"AB";"Non-upwelling";239.7821859;4.685211066;16.76910778;46.22596047;0.004815701;0.448690401;3.14793807;0.000664613;"Upwelling"
"ID316";"AB";"Non-upwelling";261.0120346;10.18740354;16.08345923;58.43739135;0.10969479;1.336808814;2.88321967;0.001882496;"Non-upwelling"
"ID316";"AB";"Non-upwelling";245.213806;2.915596589;18.6336787;47.3441342;0.008148119;1.755074563;2.415466562;0.003819631;"Upwelling"
"ID316";"AB";"Non-upwelling";258.1135713;5.173307917;21.45669352;49.03173815;0.05237802;1.078515286;2.245102829;0.003369278;"Non-upwelling"
"ID316";"AB";"Non-upwelling";267.8985156;4.325798026;8.719618677;60.50783301;0.107987305;2.019568817;2.276405891;0.422310045;"Saline"
"ID316";"AB";"Non-upwelling";260.8780009;4.094859276;13.33926926;56.97652884;0.066437047;0.643802851;2.244372695;0.000867199;"Saline"
"ID316";"AB";"Non-upwelling";267.2171878;1.706882297;13.88162594;55.67176279;0.053731905;0.896464062;2.093409597;0.016048922;"Upwelling"
"ID316";"AB";"Non-upwelling";274.6981427;1.057113764;15.94881266;50.25484232;0.02539666;0.122218485;2.295137952;0.002957947;"Upwelling"
"ID316";"AB";"Non-upwelling";249.3724678;1.466295662;18.31720675;56.63847346;0.105564485;0.461633562;2.400917201;0.015402814;"Upwelling"
"ID316";"AB";"Non-upwelling";244.7714297;1.211334048;15.04230352;63.40324599;0.104065425;0.078152555;1.945711729;0.003107372;"Upwelling"
"ID316";"AB";"Non-upwelling";239.8849355;3.531849681;18.3632395;68.14288037;0.139937168;0.316626135;2.009572723;0.014756706;"Upwelling"
"ID316";"AB";"Non-upwelling";316.3416529;0.943865612;14.95628449;73.53138168;0.103786885;0.407990822;2.05037778;0.002223833;"Upwelling"
"ID316";"AB";"Non-upwelling";251.3579621;0.612729041;15.85682848;66.25166753;0.130712528;0.295490714;1.976251045;0.001775034;"Non-upwelling"
"ID316";"AB";"Non-upwelling";252.2678054;0.80553226;20.82474727;66.17718318;0.052269303;0.244177419;2.27969761;0.002569653;"Non-upwelling"
"ID316";"AB";"Non-upwelling";252.478265;4.926477641;20.63699343;80.36172398;0.253092278;0.536372418;2.120156441;0.001538444;"Non-upwelling"
"ID316";"AB";"Non-upwelling";235.3143741;2.12066926;18.72313878;66.03127834;0.071021021;0.272722106;1.680613916;0.002684231;"Upwelling"
"ID316";"AB";"Non-upwelling";228.2867996;0.725582377;13.36980681;64.44956807;0.092763181;0.17562221;1.504420653;9.12e-05;"Saline"
"ID316";"AB";"Non-upwelling";228.0794064;2.043509046;10.869616;59.56964531;0.100231685;0.245484991;1.401139513;0.004508534;"Saline"
"ID316";"AB";"Non-upwelling";234.4439066;1.986069185;15.16080226;65.37490611;0.166580008;0.025143893;1.328565529;0.002914279;"Upwelling"
"ID316";"AB";"Non-upwelling";234.4707074;2.577430658;11.67405774;69.40273785;0.029788516;0.53051502;1.399828648;0.001649427;"Saline"
"ID316";"AB";"Non-upwelling";246.3507211;4.06840464;11.47055009;67.22429436;0.098454085;0.608398976;1.527726485;0.000712168;"Saline"
"ID316";"AB";"Non-upwelling";225.4481883;2.787184431;11.36182189;81.84851962;0.142142205;0.600340543;1.700948363;0.005139577;"Saline"
"ID316";"AB";"Non-upwelling";241.1700179;5.244234821;10.65816094;86.90861551;0.097277733;0.473506471;1.798332764;0.000636053;"Saline"
"ID316";"AB";"Non-upwelling";229.6838979;5.628579479;15.85007361;70.80349926;0.054702104;0.381316281;1.369884739;0.002983638;"Saline"
"ID316";"AB";"Non-upwelling";227.9713697;2.678020235;13.90988414;65.19914826;0.046661126;0.452096467;1.21065934;0.002226234;"Saline"
"ID316";"AB";"Non-upwelling";247.9740919;2.869668695;13.40150733;79.46220748;0.067928453;0.625425318;1.340161523;0.005987498;"Saline"
"ID316";"AB";"Non-upwelling";241.5204151;1.049015431;10.92304176;77.31471889;0.058910392;0.242380504;1.507986527;0.000335027;"Saline"
"ID316";"AB";"Non-upwelling";237.0009042;5.068372738;14.48744392;86.3743502;0.096742674;0.276185465;1.616592148;0.001594427;"Saline"
"ID316";"AB";"Non-upwelling";237.1142762;5.787497474;10.20800187;90.4553879;0.124307511;0.304999449;1.534830838;0.001331593;"Saline"
"ID317";"AB";"Non-upwelling";504.284493;100.1493269;11.36431415;0;1.113040474;10.22019509;1.532627921;0.150334593;"Marine"
"ID317";"AB";"Non-upwelling";352.6970867;57.53872614;16.36632974;0;0.76957507;5.088868284;1.345861969;0.062570274;"Non-upwelling"
"ID317";"AB";"Non-upwelling";409.0967102;58.66792811;19.6990495;0;0.792330137;4.894715797;1.225192753;0.024298247;"Marine"
"ID317";"AB";"Non-upwelling";362.9494564;56.26617656;14.99096486;0;0.70838826;6.458466707;0.750768485;0.224790264;"Marine"
"ID317";"AB";"Non-upwelling";327.0568253;17.52208484;17.31210159;0;0.677119266;6.378612845;0.724615342;0.014747049;"Non-upwelling"
"ID317";"AB";"Non-upwelling";295.7711792;42.61750243;18.01269538;0;0.743263586;3.416561729;0.642704622;0.012408118;"Non-upwelling"
"ID317";"AB";"Non-upwelling";275.681;26.44004122;20.72109161;0;0.405130348;3.067568491;0.644503027;0.010798411;"Non-upwelling"
"ID317";"AB";"Non-upwelling";353.2628034;50.63999277;24.88776858;0;0.486983008;2.364244805;0.657579648;0.01551004;"Non-upwelling"
"ID317";"AB";"Non-upwelling";311.0168733;95.42949083;22.39438503;0;0.745271956;2.577699097;0.689000597;0.016089479;"Non-upwelling"
"ID317";"AB";"Non-upwelling";287.4041228;80.650808;18.93778284;0;0.743568287;3.76771914;0.7588839;0.016722231;"Upwelling"
"ID317";"AB";"Non-upwelling";278.9471304;34.38356419;21.01717985;0;0.819757842;2.915211139;1.012511479;0.072180723;"Non-upwelling"
"ID317";"AB";"Non-upwelling";278.4327251;34.22570963;20.48214066;0;0.111485747;1.710330197;1.03388039;0.011164627;"Non-upwelling"
"ID317";"AB";"Non-upwelling";236.5260143;15.12803255;22.49084402;0;0.5877718;1.254291238;0.98305007;0.005291845;"Non-upwelling"
"ID317";"AB";"Non-upwelling";259.1485074;5.274413403;19.7141804;0;0.424844425;3.025929247;1.097035048;0.023214354;"Non-upwelling"
"ID317";"AB";"Non-upwelling";813.9117028;11.19477659;22.38684101;0;0.550661141;5.094039056;0.946528115;0.019823627;"Marine"
"ID317";"AB";"Non-upwelling";252.9669389;12.85311003;24.20208727;0;0.525910771;4.687639424;0.849820582;0.019302647;"Non-upwelling"
"ID317";"AB";"Non-upwelling";255.0721764;15.79896552;21.89077497;0;0.566212923;4.373517875;0.762878068;0.009983701;"Non-upwelling"
"ID317";"AB";"Non-upwelling";256.1519573;11.32558221;24.7322781;0;0.116691929;1.91020316;0.710171002;0.012342733;"Non-upwelling"
"ID317";"AB";"Non-upwelling";260.6050227;16.82882864;27.22974123;0;0.611662292;1.151622732;0.797253879;0.008243809;"Non-upwelling"
"ID317";"AB";"Non-upwelling";265.058088;5.95478884;28.95299472;0;0.198491612;13.7714262;0.819938521;0.014212059;"Non-upwelling"
"ID317";"AB";"Non-upwelling";242.6486037;7.74363438;27.76547146;0;0.322348851;0.464728096;0.756010132;0.006862437;"Non-upwelling"
"ID317";"AB";"Non-upwelling";244.1020353;6.695399319;28.97793389;0;0.562461303;0.678064284;0.696621848;0.009238363;"Non-upwelling"
"ID317";"AB";"Non-upwelling";255.4160954;6.877391576;28.801122;0;0.266699558;0.149897276;0.554050781;0.003683582;"Non-upwelling"
"ID317";"AB";"Non-upwelling";263.5213891;4.329703101;27.81637393;0;0.198397846;0.442559883;0.542059969;0.005887755;"Non-upwelling"
"ID317";"AB";"Non-upwelling";255.9990696;9.45942271;27.97951691;0;0.513260314;0.637421763;0.683499574;0.013045388;"Non-upwelling"
"ID317";"AB";"Non-upwelling";264.3569048;4.487495909;34.26606029;0;0.37491059;1.120512438;0.529409089;0.005917662;"Non-upwelling"
"ID317";"AB";"Non-upwelling";235.2649719;7.131060856;28.61354858;0;0.480700836;0.629746494;0.589756819;0.025922816;"Non-upwelling"
"ID317";"AB";"Non-upwelling";261.5412399;6.433233621;29.92738688;0;0.209725453;0.876965161;0.711843452;0.006801491;"Non-upwelling"
"ID317";"AB";"Non-upwelling";230.1847753;6.494237206;27.73097291;0;0.447417814;0.547265525;0.556913786;0.010228763;"Non-upwelling"
"ID317";"AB";"Non-upwelling";210.0017032;6.510452908;30.57019926;0;0.431499847;0.556028614;0.500116784;0.006751039;"Non-upwelling"
"ID317";"AB";"Non-upwelling";298.7122881;12.14571967;28.96620396;0;0.414858337;0.460221859;0.54466991;0.003378186;"Non-upwelling"
"ID317";"AB";"Non-upwelling";222.1405378;7.811079105;30.60797872;0;0.398216826;0.595397203;0.447998171;0.006426415;"Non-upwelling"
"ID317";"AB";"Non-upwelling";251.8508916;6.6915934;29.26884416;0;0.111029041;0.813408514;0.652658345;0.012980065;"Non-upwelling"
"ID317";"AB";"Non-upwelling";259.0588982;8.046017635;26.15237458;0;0.365657348;0.331689638;0.675677884;0.005693137;"Non-upwelling"
"ID317";"AB";"Non-upwelling";222.6946433;4.43639688;29.26531249;0;0.349015837;0.76250867;0.740045441;0.004661695;"Non-upwelling"
"ID317";"AB";"Non-upwelling";238.6569461;4.834944237;27.38120351;0;0.33309787;0.419429398;0.777418852;0.006483382;"Non-upwelling"
"ID317";"AB";"Non-upwelling";243.7987771;5.657882876;29.12178044;0;0.316456359;2.045510429;0.705564988;0.007710122;"Non-upwelling"
"ID317";"AB";"Non-upwelling";225.4245576;4.7954495;35.83912655;0;0.080211234;0.615917144;0.580760157;0.00911681;"Non-upwelling"
"ID317";"AB";"Non-upwelling";254.3441725;5.74069329;33.97494691;0;0.283896881;0.657629078;0.582002649;0.005990504;"Non-upwelling"
"ID317";"AB";"Non-upwelling";261.8353395;8.454901299;33.75474474;0;0.077376313;0.952004151;0.629259847;0.008291948;"Non-upwelling"
"ID318";"AB";"Non-upwelling";1186.656193;1351.629032;31.47520711;55.82413901;1.74693633;6.054087014;1.414853609;0.081358483;"Non-upwelling"
"ID318";"AB";"Non-upwelling";404.0943601;126.6283293;21.13218223;39.26698533;0.381966429;7.650087787;1.186460342;0.031184343;"Non-upwelling"
"ID318";"AB";"Non-upwelling";363.6443773;153.9629954;31.0586455;30.71432897;0.246087693;5.015738528;0.813836516;0.030879128;"Non-upwelling"
"ID318";"AB";"Non-upwelling";379.9047794;149.1741272;26.3576457;25.76891352;0.359893982;5.957020542;0.694137055;0.029134065;"Non-upwelling"
"ID318";"AB";"Non-upwelling";425.8128216;131.4347261;28.61584438;36.82288189;0.612054055;7.572018091;0.560516704;0.02049318;"Non-upwelling"
"ID318";"AB";"Non-upwelling";363.0629941;413.1852607;31.15148564;48.44690607;0.700489959;9.21623585;0.900983769;0.092980566;"Non-upwelling"
"ID318";"AB";"Non-upwelling";333.5302726;269.1492111;27.51065449;54.26650028;0.116639577;6.860117091;1.068862843;0.056232983;"Non-upwelling"
"ID318";"AB";"Non-upwelling";424.3318078;2698.190168;35.77026799;58.069278;0.378402496;8.102132512;0.683453631;0.039170073;"Non-upwelling"
"ID318";"AB";"Non-upwelling";333.3416731;584.9703852;31.59358198;38.59724376;0.164766449;10.31329817;0.628265416;0.086557014;"Non-upwelling"
"ID318";"AB";"Non-upwelling";338.4885296;308.6687102;24.9256709;43.82323353;0.173357916;9.448168773;0.655063211;0.050895802;"Non-upwelling"
"ID318";"AB";"Non-upwelling";292.6951735;520.3555643;26.83412902;50.16633285;0.0688794;4.660136703;0.648334343;0.007533643;"Non-upwelling"
"ID318";"AB";"Non-upwelling";267.1675223;11.00679774;26.34996029;42.65124215;0.396692754;1.258546853;0.658696639;0.010958089;"Non-upwelling"
"ID318";"AB";"Non-upwelling";268.6977172;12.78566836;25.38708732;34.42512203;0.170014013;4.338201334;0.766533767;0.012893011;"Non-upwelling"
"ID318";"AB";"Non-upwelling";272.9367483;27.47838334;30.5076069;28.97694023;0.187660724;4.715342406;0.876070918;0.021228103;"Non-upwelling"
"ID318";"AB";"Non-upwelling";284.0927245;43.80123832;28.18192083;41.49349097;0.365324122;3.612535463;0.812291697;0.00896375;"Non-upwelling"
"ID318";"AB";"Non-upwelling";257.1759643;59.74682501;31.21378032;29.56717934;0.13544507;4.060433611;0.828980654;0.017416404;"Non-upwelling"
"ID318";"AB";"Non-upwelling";284.038132;124.2700992;24.218245;31.66437804;0.217094829;3.382676834;0.82244359;0.014438978;"Non-upwelling"
"ID318";"AB";"Non-upwelling";251.3821485;28.14765625;27.21943851;34.99172713;0.036544722;0.263184631;0.657608695;0.00388589;"Non-upwelling"
"ID318";"AB";"Non-upwelling";225.9170977;1.427234839;23.02379785;40.21285369;0.323345512;0.250990489;0.536719684;0.000107572;"Non-upwelling"
"ID318";"AB";"Non-upwelling";261.8738435;1.308379206;27.72983811;45.34629188;0.313196837;0.1966814;0.507989986;0.001247296;"Non-upwelling"
"ID318";"AB";"Non-upwelling";289.3843485;8.449164579;25.39360713;37.85272411;0.302586858;0.120027978;0.523610426;0.003833491;"Non-upwelling"
"ID318";"AB";"Non-upwelling";261.3717605;2.554119503;27.28873786;48.562338;0.29197688;0.365404884;0.488710741;0.002018903;"Non-upwelling"
"ID318";"AB";"Non-upwelling";260.7763929;1.662528736;23.86768293;38.08076425;0.109803184;2.459320678;0.456899439;0.006566917;"Non-upwelling"
"ID318";"AB";"Non-upwelling";263.3127941;1.240633397;27.64582298;43.36383179;0.271218226;0.722648906;0.458664578;0.002512384;"Non-upwelling"
"ID318";"AB";"Non-upwelling";253.7615001;2.135178445;25.09265981;51.60107591;0.261069551;0.12179966;0.468168838;0.002415097;"Non-upwelling"
"ID318";"AB";"Non-upwelling";257.6739225;3.590819235;24.98198208;43.19190989;0.250459573;0.389047901;0.489937429;0.004889028;"Non-upwelling"
"ID318";"AB";"Non-upwelling";239.2435421;3.331684739;24.39756138;40.91342399;0.239849594;0.323755307;0.438160872;0.001433149;"Non-upwelling"
"ID318";"AB";"Non-upwelling";252.8444332;1.291470177;29.01110256;40.76530707;0.229700919;0.322375787;0.538213629;0.003504459;"Non-upwelling"
"ID318";"AB";"Non-upwelling";253.0419657;3.632818806;25.12573739;24.11416981;0.21909094;0.580393373;0.481365737;0.004688885;"Non-upwelling"
